-1 1:7.3398337 2:0.95117563 3:0.0 4:0.15 5:1.2555518 6:457 7:6816 8:33438 9:9885 10:1 11:0.0 12:0.10726726312812719 13:0.0 14:0.28342171556262064 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1197221562
-1 1:20.298674 2:2.065673 3:2.058 4:0.15 5:4.550052 6:12 7:490 8:2600 9:829 10:3 11:22.0 12:0.09958423994780796 13:0.011019660081788103 14:0.5477225575051661 15:0.0 16:5.0 17:0.0 18:2.0 19:1.0 20:1.0 #1030108207
1 1:10.502787 2:11.626673 3:7.29 4:0.15 5:16.979317 6:33 7:548 8:2990 9:911 10:1 11:23.0 12:0.10639868799813604 13:0.04675245822121844 14:0.2008048322256247 15:0.0 16:12.0 17:0.0 18:4.0 19:0.0 20:1.0 #1311337480
1 1:7.6001754 2:5.6262116 3:3.087 4:0.15 5:6.483921 6:13 7:114 8:632 9:191 10:2 11:23.0 12:0.07992763549529107 13:0.011019660081788103 14:0.23312620206007842 15:0.0 16:5.0 17:0.0 18:6.0 19:1.0 20:0.0 #28328836
-1 1:7.332387 2:2.6076727 3:3.087 4:0.15 5:6.8624 6:15 7:124 8:686 9:207 10:3 11:22.0 12:0.08356070983598611 13:0.024640709031819093 14:0.23312620206007842 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #496116527
-1 1:13.214623 2:1.06658 3:1.62 4:0.15 5:1.0516945 6:370 7:7958 8:43984 9:13769 10:1 11:0.0 12:0.09149266560928496 13:0.056905279970175984 14:0.202444082544729 15:0.0 16:12.0 17:0.0 18:5.0 19:1.0 20:2.0 #285700749
-1 1:11.359378 2:4.304597 3:1.009 4:0.15 5:4.741771 6:270 7:4685 8:25532 9:8013 10:1 11:0.0 12:0.1177007687200729 13:0.03292753248723332 14:0.36742346141747667 15:0.0 16:14.0 17:0.0 18:7.0 19:1.0 20:1.0 #239629414
-1 1:13.428606 2:3.37465 3:2.018 4:0.15 5:7.0610337 6:260 7:6014 8:32248 9:10192 10:2 11:0.0 12:0.13552389967500503 13:0.024640709031819093 14:0.35575623676894264 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1216907758
-1 1:12.458498 2:2.6988475 3:5.079 4:0.15 5:2.3045833 6:23 7:275 8:1782 9:545 10:3 11:57.0 12:0.147080539291541 13:0.030178582014172846 14:0.4016096644512494 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100011802520
-1 1:12.458498 2:3.0068197 3:4.8659997 4:0.15 5:2.6468227 6:23 7:275 8:1782 9:545 10:1 11:20.0 12:0.0976994953826869 13:0.030178582014172846 14:0.33756997551928847 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100011802520
-1 1:12.608878 2:2.9260607 3:4.667 4:0.15 5:2.6481388 6:22 7:274 8:1779 9:542 10:2 11:20.0 12:0.0976994953826869 13:0.030178582014172846 14:0.33756997551928847 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100019910396
1 1:12.458498 2:2.882239 3:4.468 4:0.15 5:2.6547399 6:23 7:275 8:1782 9:545 10:3 11:20.0 12:0.0976994953826869 13:0.030178582014172846 14:0.33756997551928847 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100005524799
1 1:12.353233 2:9.466686 3:2.659 4:0.15 5:9.395976 6:39 7:665 8:3957 9:1200 10:1 11:41.0 12:0.13054966565467702 13:0.024640709031819093 14:0.20942695414584775 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:10.562278 3:2.038 4:0.15 5:10.576257 6:39 7:665 8:3957 9:1200 10:1 11:18.0 12:0.08285909615998407 13:0.024640709031819093 14:0.2531848417709166 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:3.125629 3:1.248 4:0.15 5:3.065275 6:39 7:665 8:3957 9:1200 10:1 11:21.0 12:0.09897266257742307 13:0.024640709031819093 14:0.5196152422706631 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:13.118281 2:11.838721 3:0.0 4:0.15 5:18.603704 6:64 7:1475 8:8184 9:2465 10:1 11:0.0 12:0.08356070983598611 13:0.0 14:0.18650096164806274 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1291205457
1 1:12.353233 2:9.363923 3:1.63 4:0.15 5:9.393993 6:39 7:665 8:3957 9:1200 10:2 11:31.0 12:0.09550372070883023 13:0.024640709031819093 14:0.18856180831641267 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:10.731057 2:7.570971 3:1.62 4:0.15 5:10.860443 6:196 7:3679 8:19825 9:5924 10:3 11:0.0 12:0.09060278473814823 13:0.011019660081788103 14:0.08944271909999159 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:1.0 #1335322062
1 1:12.353233 2:3.5154889 3:2.858 4:0.15 5:3.3021731 6:39 7:665 8:3957 9:1200 10:1 11:18.0 12:0.07392212709545729 13:0.024640709031819093 14:0.3794733192202055 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:13.333524 2:0.6002817 3:0.21900001 4:0.15 5:1.4637972 6:342 7:5606 8:33076 9:10704 10:2 11:0.0 12:0.11548609468732364 13:0.011019660081788103 14:0.2881854393574164 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:0.0 #282933112
-1 1:8.618113 2:0.15932283 3:0.82 4:0.15 5:0.23989716 6:690 7:13737 8:63146 9:19143 10:3 11:0.0 12:0.11171254543497636 13:0.015584152740406147 14:0.18380365552345193 15:0.0 16:10.0 17:1.0 18:7.0 19:0.0 20:1.0 #100018918535
1 1:12.353233 2:5.026348 3:2.659 4:0.15 5:4.8640842 6:39 7:665 8:3957 9:1200 10:1 11:29.0 12:0.12024553277869156 13:0.024640709031819093 14:0.33756997551928847 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:3.7189324 3:2.659 4:0.15 5:3.5297115 6:39 7:665 8:3957 9:1200 10:1 11:28.0 12:0.09034926645000334 13:0.024640709031819093 14:0.21081851067789195 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:6.232316 3:3.449 4:0.15 5:6.0159173 6:39 7:665 8:3957 9:1200 10:1 11:20.0 12:0.11298510736794456 13:0.024640709031819093 14:0.3499999999999999 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:3.9326017 3:1.228 4:0.15 5:3.8908863 6:39 7:665 8:3957 9:1200 10:1 11:73.0 12:0.133490813987588 13:0.024640709031819093 14:0.2788866755113585 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:3.5815403 3:4.269 4:0.15 5:3.2284865 6:39 7:665 8:3957 9:1200 10:1 11:72.0 12:0.13969968905677815 13:0.024640709031819093 14:0.3187276291558383 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:6.873709 3:1.829 4:0.15 5:6.8325353 6:39 7:665 8:3957 9:1200 10:1 11:24.0 12:0.10536810395914661 13:0.024640709031819093 14:0.2958039891549808 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:9.990587 3:2.038 4:0.15 5:9.992779 6:39 7:665 8:3957 9:1200 10:1 11:57.0 12:0.11000644260748545 13:0.024640709031819093 14:0.33218191941495984 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:4.4200854 3:1.248 4:0.15 5:4.386421 6:39 7:665 8:3957 9:1200 10:1 11:14.0 12:0.09193676924666012 13:0.024640709031819093 14:0.20519567041703082 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:12.353233 2:2.8736534 3:0.657 4:0.15 5:2.867204 6:39 7:665 8:3957 9:1200 10:1 11:20.0 12:0.08149854051756375 13:0.024640709031819093 14:0.1651445647689541 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:12.073139 2:6.425281 3:0.01 4:0.15 5:14.455882 6:52 7:1182 8:6423 9:1883 10:1 11:0.0 12:0.10411234362435874 13:0.028452639985087992 14:0.202444082544729 15:0.18257418583505536 16:3.0 17:0.0 18:2.0 19:0.0 20:0.0 #1317406437
-1 1:9.711017 2:5.83871 3:1.0189999 4:0.15 5:5.9192696 6:104 7:1706 8:9256 9:2733 10:2 11:0.0 12:0.08123188052894942 13:0.04106784838636515 14:0.17374889710522773 15:0.0 16:9.0 17:0.0 18:3.0 19:1.0 20:2.0 #95303181
-1 1:13.3072815 2:4.947629 3:1.009 4:0.15 5:5.594626 6:189 7:4229 8:23246 9:7229 10:3 11:3.0 12:0.12618386063799802 13:0.03696106354772864 14:0.2076136996343499 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.353233 2:5.344805 3:3.449 4:0.15 5:5.110107 6:39 7:665 8:3957 9:1200 10:1 11:59.0 12:0.12628363378807286 13:0.024640709031819093 14:0.31622776601683794 15:0.31622776601683794 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:12.408141 2:8.077481 3:3.027 4:0.15 5:9.217189 6:54 7:1444 8:7146 9:2150 10:1 11:1.0 12:0.09878259746169994 13:0.049281418063638185 14:0.1690308509457033 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #1299528877
-1 1:7.2250667 2:4.7731323 3:1.009 4:0.15 5:6.035984 6:437 7:6805 8:33229 9:9655 10:2 11:0.0 12:0.09149266560928496 13:0.0 14:0.1619552660357832 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1215709377
-1 1:10.731057 2:4.3111296 3:1.009 4:0.15 5:6.175597 6:196 7:3679 8:19825 9:5924 10:3 11:0.0 12:0.08382939448381345 13:0.011019660081788103 14:0.17213259316477406 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:1.0 #1335322062
-1 1:12.458498 2:8.616381 3:0.82 4:0.15 5:8.897176 6:23 7:275 8:1782 9:545 10:1 11:1.0 12:0.0 13:0.030178582014172846 14:0.0 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100011802520
-1 1:12.608878 2:8.364279 3:0.03 4:0.15 5:8.900909 6:22 7:274 8:1779 9:542 10:2 11:1.0 12:0.0 13:0.030178582014172846 14:0.0 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100019910396
1 1:12.458498 2:8.291737 3:0.03 4:0.15 5:8.919629 6:23 7:275 8:1782 9:545 10:3 11:1.0 12:0.0 13:0.030178582014172846 14:0.0 15:0.0 16:6.0 17:1.0 18:3.0 19:0.0 20:1.0 #100005524799
-1 1:12.325272 2:3.0701718 3:3.24 4:0.15 5:5.2023096 6:136 7:3072 8:16504 9:4974 10:1 11:5.0 12:0.09235757340244176 13:0.07824475995899198 14:0.3950918386598358 15:0.09128709291752768 16:14.0 17:0.0 18:5.0 19:0.0 20:4.0 #117320346
-1 1:13.3072815 2:2.7166634 3:3.449 4:0.15 5:2.7824218 6:189 7:4229 8:23246 9:7229 10:2 11:60.0 12:0.13996848172116777 13:0.03696106354772864 14:0.3265986323710904 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.630283 2:2.369094 3:3.449 4:0.15 5:2.1239452 6:269 7:7526 8:41872 9:12953 10:3 11:69.0 12:0.13996848172116777 13:0.022039320163576206 14:0.3265986323710904 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100015421034
-1 1:13.3072815 2:2.0654683 3:4.448 4:0.15 5:1.9328904 6:189 7:4229 8:23246 9:7229 10:1 11:17.0 12:0.10454167469786332 13:0.03696106354772864 14:0.5031152949374527 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.7411743 3:4.4579997 4:0.15 5:1.8836089 6:245 7:4938 8:26879 9:8333 10:2 11:36.0 12:0.13241945461729354 13:0.04656656301892604 14:0.40249223594996214 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:13.375131 2:1.0797727 3:3.449 4:0.15 5:1.9295148 6:225 7:5003 8:27758 9:8604 10:3 11:22.0 12:0.13590417710722233 13:0.024640709031819093 14:0.40249223594996214 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:13.3072815 2:6.3008738 3:1.819 4:0.15 5:7.0714316 6:189 7:4229 8:23246 9:7229 10:1 11:53.0 12:0.13052128220708542 13:0.03696106354772864 14:0.19034674690672024 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:8.217693 2:5.4406304 3:1.819 4:0.15 5:9.4363575 6:251 7:4244 8:21761 9:6191 10:2 11:0.0 12:0.11169383572730546 13:0.0 14:0.17374889710522773 15:0.0 16:9.0 17:0.0 18:6.0 19:0.0 20:1.0 #1323939815
1 1:12.183289 2:5.347936 3:2.828 4:0.15 5:6.871871 6:245 7:4938 8:26879 9:8333 10:3 11:54.0 12:0.13546537789332286 13:0.04656656301892604 14:0.19316685232156391 15:0.11952286093343936 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
-1 1:13.3072815 2:2.0192728 3:4.448 4:0.15 5:1.8797117 6:189 7:4229 8:23246 9:7229 10:1 11:37.0 12:0.1505170865481365 13:0.03696106354772864 14:0.2704335932501895 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.7900441 3:3.0369997 4:0.15 5:2.0910888 6:245 7:4938 8:26879 9:8333 10:2 11:45.0 12:0.1486200190622116 13:0.04656656301892604 14:0.31139957766460913 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:13.375131 2:1.1797769 3:3.4390001 4:0.15 5:2.141162 6:225 7:5003 8:27758 9:8604 10:3 11:42.0 12:0.15468614228924066 13:0.024640709031819093 14:0.31139957766460913 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:13.3072815 2:6.2379155 3:3.24 4:0.15 5:6.8568563 6:189 7:4229 8:23246 9:7229 10:1 11:73.0 12:0.1436462788280249 13:0.03696106354772864 14:0.3530090432487313 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:5.2538867 3:3.439 4:0.15 5:6.684948 6:245 7:4938 8:26879 9:8333 10:2 11:60.0 12:0.1189161807037991 13:0.04656656301892604 14:0.3614486980061245 15:0.11952286093343936 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:13.375131 2:2.8910325 3:2.629 4:0.15 5:5.8267217 6:225 7:5003 8:27758 9:8604 10:3 11:62.0 12:0.12204555388021486 13:0.024640709031819093 14:0.3614486980061245 15:0.31622776601683794 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:9.666286 2:3.0811837 3:2.048 4:0.15 5:4.152874 6:28 7:502 8:2595 9:777 10:1 11:51.0 12:0.15092434281989195 13:0.030178582014172846 14:0.2766992952647332 15:0.12909944487358058 16:6.0 17:0.0 18:4.0 19:0.0 20:0.0 #738422485
-1 1:13.3072815 2:1.6114279 3:2.639 4:0.15 5:1.5911158 6:189 7:4229 8:23246 9:7229 10:2 11:68.0 12:0.14114967128450667 13:0.03696106354772864 14:0.2881854393574164 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.630283 2:1.3054767 3:3.4390001 4:0.15 5:1.016544 6:269 7:7526 8:41872 9:12953 10:3 11:46.0 12:0.11988694114320098 13:0.022039320163576206 14:0.24293289905367482 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100015421034
-1 1:13.3072815 2:5.939468 3:3.439 4:0.15 5:6.4933944 6:189 7:4229 8:23246 9:7229 10:1 11:24.0 12:0.11273018698002334 13:0.03696106354772864 14:0.4340185399533709 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:15.634697 2:5.5817723 3:2.018 4:0.15 5:5.7400866 6:269 7:7530 8:41894 9:12959 10:2 11:43.0 12:0.13244381104602762 13:0.022039320163576206 14:0.35575623676894264 15:0.14142135623730948 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100004725169
1 1:15.634697 2:5.483615 3:2.018 4:0.15 5:5.6990466 6:269 7:7530 8:41894 9:12959 10:3 11:43.0 12:0.13244381104602762 13:0.022039320163576206 14:0.35575623676894264 15:0.14142135623730948 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100019019908
-1 1:11.022397 2:6.7905273 3:2.0279999 4:0.15 5:7.2667804 6:74 7:1411 8:7463 9:2293 10:1 11:0.0 12:0.10934564908063062 13:0.022039320163576206 14:0.2631174057921088 15:0.14142135623730948 16:5.0 17:1.0 18:1.0 19:1.0 20:1.0 #100002715387
-1 1:10.235828 2:6.534024 3:1.829 4:0.15 5:6.848278 6:106 7:1738 8:9324 9:2862 10:2 11:0.0 12:0.10770347416510855 13:0.03696106354772864 14:0.3350831266333564 15:0.15811388300841897 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #244020007
-1 1:11.022627 2:6.532453 3:1.819 4:0.15 5:6.7720017 6:74 7:1415 8:7456 9:2297 10:3 11:0.0 12:0.10934564908063062 13:0.022039320163576206 14:0.2631174057921088 15:0.14142135623730948 16:5.0 17:1.0 18:1.0 19:1.0 20:1.0 #100002515349
-1 1:13.3072815 2:1.8696175 3:2.649 4:0.15 5:1.887334 6:189 7:4229 8:23246 9:7229 10:1 11:24.0 12:0.11272292554248287 13:0.03696106354772864 14:0.19034674690672024 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
1 1:12.183289 2:1.2978033 3:4.05 4:0.15 5:1.3312503 6:245 7:4938 8:26879 9:8333 10:2 11:64.0 12:0.11265743435096756 13:0.04656656301892604 14:0.24096579867074966 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #214504891
1 1:15.630283 2:1.0443565 3:2.629 4:0.15 5:0.8254293 6:269 7:7526 8:41872 9:12953 10:3 11:12.0 12:0.0980930071987663 13:0.022039320163576206 14:0.13987572123604705 15:0.0 16:5.0 17:1.0 18:2.0 19:0.0 20:1.0 #100015421034
-1 1:8.52025 2:7.6387625 3:4.249 4:0.15 5:16.015045 6:120 7:1632 8:8778 9:2601 10:1 11:5.0 12:0.045223730765006055 13:0.011019660081788103 14:0.21764287503300347 15:0.0 16:5.0 17:0.0 18:2.0 19:2.0 20:0.0 #1295433764
1 1:9.796065 2:4.186717 3:6.2769995 4:0.15 5:3.8775716 6:264 7:4935 8:25365 9:7568 10:2 11:9.0 12:0.07346440054525402 13:0.0 14:0.1414213562373095 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:8.52025 2:3.4938414 3:4.448 4:0.15 5:5.7318125 6:120 7:1632 8:8778 9:2601 10:3 11:5.0 12:0.045223730765006055 13:0.011019660081788103 14:0.21764287503300347 15:0.0 16:5.0 17:0.0 18:2.0 19:2.0 20:0.0 #279107844
1 1:9.796065 2:2.7876196 3:5.457 4:0.15 5:2.454021 6:264 7:4935 8:25365 9:7568 10:1 11:11.0 12:0.06463644713386463 13:0.0 14:0.0975900072948533 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #76405358
-1 1:10.103823 2:1.328501 3:1.019 4:0.15 5:1.3926636 6:564 7:9185 8:48959 9:15056 10:3 11:0.0 12:0.09452599998344154 13:0.0 14:0.2573251177328327 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #325617084
-1 1:12.642094 2:4.2116966 3:2.649 4:0.15 5:6.3534803 6:151 7:2872 8:16345 9:5066 10:1 11:0.0 12:0.0801486172683619 13:0.04675245822121844 14:0.17888543819998318 15:0.0 16:10.0 17:0.0 18:4.0 19:0.0 20:1.0 #645209419
-1 1:9.666286 2:4.023383 3:3.658 4:0.15 5:5.3244133 6:28 7:502 8:2595 9:777 10:2 11:8.0 12:0.0784062560233975 13:0.030178582014172846 14:0.22360679774997896 15:0.0 16:6.0 17:0.0 18:4.0 19:0.0 20:0.0 #738422485
-1 1:13.3072815 2:1.7282492 3:4.458 4:0.15 5:1.543696 6:189 7:4229 8:23246 9:7229 10:3 11:8.0 12:0.08624248161136683 13:0.03696106354772864 14:0.21081851067789195 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:9.180988 2:7.9075723 3:2.8379998 4:0.15 5:13.213608 6:40 7:692 8:3586 9:1057 10:1 11:30.0 12:0.12304186064696943 13:0.0 14:0.28342171556262064 15:0.0 16:1.0 17:0.0 18:1.0 19:0.0 20:0.0 #1219303136
-1 1:5.0558696 2:6.5787706 3:1.839 4:0.15 5:7.7587624 6:16 7:184 8:946 9:252 10:2 11:26.0 12:0.10775050230284872 13:0.011019660081788103 14:0.34570535882735637 15:0.0 16:5.0 17:0.0 18:7.0 19:0.0 20:0.0 #28328838
-1 1:6.9935656 2:5.4666176 3:1.829 4:0.15 5:6.667671 6:12 7:183 8:937 9:258 10:3 11:26.0 12:0.1006380707759948 13:0.0 14:0.32288592281010975 15:0.0 16:5.0 17:0.0 18:2.0 19:0.0 20:0.0 #78004463
-1 1:9.180988 2:6.6871123 3:2.629 4:0.15 5:11.151309 6:40 7:692 8:3586 9:1057 10:1 11:13.0 12:0.11386285057483175 13:0.0 14:0.21170244960998524 15:0.0 16:1.0 17:0.0 18:1.0 19:0.0 20:0.0 #1219303136
-1 1:5.0558696 2:4.370716 3:2.639 4:0.15 5:5.0129404 6:16 7:184 8:946 9:252 10:2 11:34.0 12:0.11736713993848798 13:0.011019660081788103 14:0.1636634176769943 15:0.16903085094570328 16:5.0 17:0.0 18:7.0 19:0.0 20:0.0 #28328838
-1 1:6.9935656 2:3.7545433 3:1.238 4:0.15 5:4.5812607 6:12 7:183 8:937 9:258 10:3 11:18.0 12:0.09082685851737621 13:0.0 14:0.16718346377260584 15:0.0 16:5.0 17:0.0 18:2.0 19:0.0 20:0.0 #78004463
-1 1:13.3072815 2:5.037411 3:1.819 4:0.15 5:5.61698 6:189 7:4229 8:23246 9:7229 10:1 11:41.0 12:0.1170433679011407 13:0.03696106354772864 14:0.35575623676894264 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:19.854527 2:4.8709 3:1.62 4:0.15 5:4.8611155 6:29 7:1046 8:6051 9:1895 10:2 11:1.0 12:0.11673202163943253 13:0.022039320163576206 14:0.3239105320715664 15:0.0 16:5.0 17:1.0 18:1.0 19:1.0 20:1.0 #100022311567
-1 1:19.854527 2:4.5143957 3:0.82 4:0.15 5:4.5734706 6:29 7:1046 8:6051 9:1895 10:3 11:1.0 12:0.11673202163943253 13:0.022039320163576206 14:0.3239105320715664 15:0.0 16:5.0 17:1.0 18:1.0 19:1.0 20:1.0 #100019311192
-1 1:8.663565 2:15.515938 3:4.488 4:0.15 5:26.499935 6:11 7:152 8:852 9:243 10:1 11:26.0 12:0.07316534271788315 13:0.05587987562271125 14:0.20412414523193148 15:0.0 16:7.0 17:0.0 18:3.0 19:1.0 20:1.0 #1297438590
-1 1:8.52025 2:8.929583 3:3.6679997 4:0.15 5:18.851213 6:120 7:1632 8:8778 9:2601 10:2 11:26.0 12:0.07761093836487674 13:0.011019660081788103 14:0.1992047682223989 15:0.0 16:5.0 17:0.0 18:2.0 19:2.0 20:0.0 #1295433764
-1 1:8.663565 2:4.358808 3:3.8669999 4:0.15 5:7.4591546 6:11 7:152 8:852 9:243 10:3 11:26.0 12:0.07316534271788315 13:0.024640709031819093 14:0.20412414523193148 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #508414715
-1 1:8.663565 2:15.258448 3:4.657 4:0.15 5:26.035814 6:11 7:152 8:852 9:243 10:1 11:17.0 12:0.07346440054525402 13:0.05587987562271125 14:0.18856180831641267 15:0.0 16:7.0 17:0.0 18:3.0 19:1.0 20:1.0 #1297438590
-1 1:8.52025 2:9.631713 3:4.647 4:0.15 5:20.264421 6:120 7:1632 8:8778 9:2601 10:2 11:17.0 12:0.07346440054525402 13:0.011019660081788103 14:0.18856180831641267 15:0.0 16:5.0 17:0.0 18:2.0 19:2.0 20:0.0 #1295433764
-1 1:8.663565 2:4.023859 3:1.059 4:0.15 5:7.137047 6:11 7:152 8:852 9:243 10:3 11:17.0 12:0.07346440054525402 13:0.024640709031819093 14:0.18856180831641267 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #508414715
-1 1:7.545049 2:4.135148 3:0.81 4:0.15 5:4.2741027 6:5 7:61 8:314 9:95 10:1 11:0.0 12:0.09635402331344535 13:0.012320354515909546 14:0.19069251784911848 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:0.0 #1316234009
-1 1:8.789091 2:3.8779058 3:0.01 4:0.15 5:4.1270933 6:33 7:649 8:3151 9:919 10:2 11:0.0 12:0.10458437091148652 13:0.0 14:0.08574929257125441 15:0.0 16:15.0 17:0.0 18:10.0 19:0.0 20:1.0 #1339508372
-1 1:6.8481965 2:3.7832506 3:0.01 4:0.15 5:3.8208551 6:3 7:61 8:294 9:75 10:3 11:0.0 12:0.06829011945513934 13:0.008711806224821945 14:0.10314212462587934 15:0.0 16:8.0 17:0.0 18:5.0 19:0.0 20:0.0 #1228215286
-1 1:13.3072815 2:4.7497225 3:1.0189999 4:0.15 5:5.3658037 6:189 7:4229 8:23246 9:7229 10:1 11:52.0 12:0.14750674481717377 13:0.03696106354772864 14:0.30906696371450226 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:12.376284 2:2.2871563 3:2.018 4:0.15 5:4.32677 6:209 7:4681 8:25250 9:7629 10:2 11:5.0 12:0.11616334257857573 13:0.0 14:0.3614031611621005 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #268105304
1 1:13.408958 2:2.0463858 3:3.837 4:0.15 5:4.439924 6:258 7:5937 8:32613 9:10075 10:3 11:62.0 12:0.16018520998142302 13:0.024640709031819093 14:0.34262414443209643 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #275916247
-1 1:17.29835 2:6.6302123 3:3.0570002 4:0.15 5:14.612277 6:16 7:474 8:2663 9:857 10:1 11:44.0 12:0.14940624415926645 13:0.012320354515909546 14:0.2684377460965796 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #1296701785
-1 1:13.3072815 2:1.6588109 3:6.679 4:0.15 5:1.2416613 6:189 7:4229 8:23246 9:7229 10:2 11:46.0 12:0.14914002177165805 13:0.03696106354772864 14:0.26270531876428055 15:0.0 16:4.0 17:0.0 18:2.0 19:0.0 20:1.0 #92615066
-1 1:17.44621 2:1.4146317 3:6.48 4:0.15 5:1.6108475 6:103 7:3172 8:17828 9:5652 10:3 11:37.0 12:0.1384757196242856 13:0.011019660081788103 14:0.2704335932501895 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:1.0 #758009140
1 1:13.4301195 2:0.7332032 3:5.258 4:0.15 5:1.2024646 6:226 7:5054 8:28049 9:8694 10:1 11:25.0 12:0.12448029993475997 13:0.024640709031819093 14:0.3195048252113469 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #324524658
