-1 1:0.0891470315421987 2:0.050907743314379986 3:0.0 4:0.0 5:0.038676815554809583 6:0.660844250363901 7:0.49393097396899677 8:0.5273340546044676 9:0.5144745122718691 10:0.0 11:0.0 12:0.6672830568429575 13:0.0 14:0.49792119973904003 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1197221562
-1 1:0.4305792566959801 2:0.5329864156743421 3:0.3893003840877915 4:0.0 5:0.3884602871539503 6:0.09461426491994178 7:0.1476308862240421 8:0.17398014382994972 9:0.17862387245647157 10:0.5 11:0.0 12:0.7184103708674346 13:0.0 14:0.21698151830137313 15:0.0 16:0.2222222222222222 17:0.0 18:0.15 19:0.0 20:0.0 #1312515660
-1 1:0.2563266620901723 2:0.46324645485717714 3:0.028669410150891632 4:0.0 5:0.3924719340769998 6:0.11353711790393013 7:0.11465340742907283 8:0.13706803283905047 9:0.13630165722676735 10:1.0 11:0.10666666666666667 12:0.7926524656195294 13:0.4761117605148924 14:0.37800767635542876 15:0.29880715233359845 16:0.2222222222222222 17:1.0 18:0.2 19:0.0 20:0.0 #1265335985
-1 1:0.2007245035365152 2:0.4085727604990626 3:0.0013717421124828533 4:0.0 5:0.2466567976582931 6:0.14847161572052403 7:0.1348347470020474 8:0.15356711003627568 9:0.15449968533668973 10:0.0 11:0.0 12:0.6618798662428024 13:0.6110313093940407 14:0.35277813055608476 15:0.19174124721184263 16:1.0 17:0.0 18:1.0 19:0.5 20:0.25 #1302812514
-1 1:0.06941695332467525 2:0.40425961663559445 3:0.4152263374485597 4:0.0 5:0.2273659267506981 6:0.2197962154294032 7:0.1641561860193039 8:0.17374148793992236 9:0.16603734004615062 10:0.5 11:0.0 12:0.631139896885326 13:0.3570838203861693 14:0.5930499957379071 15:0.0 16:0.2222222222222222 17:0.0 18:0.15 19:0.5 20:0.5 #1274428995
-1 1:0.17191113677975348 2:0.3962163694991796 3:0.5263374485596708 4:0.0 5:0.28987298062476824 6:0.2823871906841339 7:0.3095934483767183 8:0.3373321453573474 9:0.3119362282357877 10:1.0 11:0.0 12:0.6466375377422477 13:0.0841654636156865 14:0.30240614108434294 15:0.0 16:0.48148148148148145 17:0.0 18:0.45 19:0.0 20:0.5 #1296220046
-1 1:0.4233434406214685 2:0.10604160642843416 3:0.6101508916323731 4:0.0 5:0.05708502969925652 6:0.16448326055312956 7:0.23479087452471484 8:0.2831413479284669 9:0.29405286343612336 10:0.0 11:0.2 12:0.6642295550960219 13:0.31491832864888675 14:0.6481481481481483 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:0.4237931640201109 2:0.1058225595765183 3:0.33333333333333337 4:0.0 5:0.059842817042947576 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:0.5 11:0.2 12:0.6642295550960219 13:0.0 14:0.6481481481481483 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:0.48949704218458556 2:0.08240001445174334 3:0.33333333333333337 4:0.0 5:0.0736898344088601 6:0.12372634643377002 7:0.19179584673881253 8:0.23615795837841277 9:0.250052443885043 10:1.0 11:0.13333333333333333 12:0.7512406062191787 13:0.0 14:0.6223467040124487 15:0.0 16:0.037037037037037035 17:0.0 18:0.05 19:0.0 20:0.0 #1030108204
-1 1:0.32206674216857173 2:0.26545045848138416 3:0.27818928669410153 4:0.0 5:0.17112893238694588 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.18666666666666668 12:0.715794899148788 13:0.4723774929733302 14:0.7982457867856663 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.18453941821295608 2:0.25020494673945426 3:0.24951989026063098 4:0.0 5:0.18489666959291784 6:0.413391557496361 7:0.3157355952032758 8:0.36286832559027554 9:0.37408223201174745 10:0.5 11:0.0 12:0.6496936897798887 13:0.0 14:0.441510785688348 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #60737311
-1 1:0.4237931640201109 2:0.2243753871013589 3:0.11248285322359396 4:0.0 5:0.14588234271942696 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:1.0 11:0.92 12:0.9812986130043493 13:0.0 14:0.6401843996644799 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:0.44209872522268795 2:0.11899462236956945 3:0.7777777777777778 4:0.0 5:0.0730891650535413 6:0.10625909752547306 7:0.16357121965486984 8:0.19603194806847832 9:0.20217117684078037 10:0.0 11:0.3333333333333333 12:0.6642295550960219 13:0.14083575804390605 14:0.8333333333333334 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.0 #1028312910
-1 1:0.5949527685826433 2:0.1146335571855395 3:0.4207133058984911 4:0.0 5:0.1494842225254006 6:0.013100436681222707 7:0.03136882129277566 8:0.036689365493540384 9:0.039542689322425 10:0.5 11:1.0 12:0.9379246508547063 13:0.14083575804390605 14:0.5062902093698707 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:0.5 20:0.25 #1030108207
-1 1:0.4237931640201109 2:0.10934560597109992 3:0.58559670781893 4:0.0 5:0.05521443071919047 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:1.0 11:0.3333333333333333 12:0.6642295550960219 13:0.0 14:0.8333333333333334 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:0.5949527685826433 2:0.09946778358942761 3:0.4744855967078189 4:0.0 5:0.12730925447897223 6:0.013100436681222707 7:0.03136882129277566 8:0.036689365493540384 9:0.039542689322425 10:0.0 11:0.9333333333333333 12:0.9538856895852151 13:0.14083575804390605 14:0.5644450088897356 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:0.5 20:0.25 #1030108207
-1 1:0.4237931640201109 2:0.0981871772669186 3:0.5555555555555556 4:0.0 5:0.048527246905140035 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:0.5 11:0.3333333333333333 12:0.6737645263707794 13:0.0 14:0.7631142441593834 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:0.44209872522268795 2:0.09756471441483487 3:0.4731138683127572 4:0.0 5:0.06433224697897084 6:0.10625909752547306 7:0.16357121965486984 8:0.19603194806847832 9:0.20217117684078037 10:1.0 11:0.3333333333333333 12:0.6737645263707794 13:0.14083575804390605 14:0.7631142441593834 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.0 #1028312910
-1 1:0.32206674216857173 2:0.24030873115975035 3:0.27681755829903976 4:0.0 5:0.15402359526836082 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.17333333333333334 12:0.8581012763138802 13:0.4723774929733302 14:0.5062902093698707 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.4237931640201109 2:0.22825980422692754 3:0.13840877914951988 4:0.0 5:0.1477808319867981 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:0.5 11:0.84 12:0.9179688072194998 13:0.0 14:0.7232717276712438 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
1 1:0.41290975629051085 2:0.2184716912773882 3:0.0013717421124828533 4:0.0 5:0.1366092677343987 6:0.38719068413391555 7:0.5461392219947353 8:0.661872335009228 9:0.6756870148940634 10:1.0 11:0.88 12:1.0 13:0.2816715160878121 14:0.6838416165518485 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100019019908
1 1:0.412737470308771 2:0.2255622530462034 3:0.24951989026063098 4:0.0 5:0.1294936077670176 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:0.0 11:0.8 12:0.9622641509433962 13:0.2816715160878121 14:0.6154574548966636 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100013512260
1 1:0.41290975629051085 2:0.22436277352060466 3:0.24951989026063098 4:0.0 5:0.1318675114292981 6:0.38719068413391555 7:0.5461392219947353 8:0.661872335009228 9:0.6756870148940634 10:0.5 11:0.8 12:0.9622641509433962 13:0.2816715160878121 14:0.6154574548966636 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100005224084
1 1:0.41290975629051085 2:0.21863729434907464 3:0.24951989026063098 4:0.0 5:0.12982602160637255 6:0.38719068413391555 7:0.5461392219947353 8:0.661872335009228 9:0.6756870148940634 10:1.0 11:0.8 12:0.9622641509433962 13:0.2816715160878121 14:0.6154574548966636 15:0.3535533905932738 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100020502568
-1 1:0.4237931640201109 2:0.15561934987242804 3:0.6666666666666667 4:0.0 5:0.08415389777671395 6:0.16448326055312956 7:0.23486399532026908 8:0.2833004518551518 9:0.29426263897629534 10:0.0 11:0.29333333333333333 12:0.6372939025936696 13:0.0 14:0.9449111825230682 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:0.4233434406214685 2:0.14614044323275438 3:0.6666666666666667 4:0.0 5:0.08419208127081663 6:0.16448326055312956 7:0.23479087452471484 8:0.2831413479284669 9:0.29405286343612336 10:0.5 11:0.29333333333333333 12:0.6372939025936696 13:0.31491832864888675 14:0.9449111825230682 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:0.5949527685826433 2:0.12255811322721172 3:0.28230452674897116 4:0.0 5:0.16413361116466693 6:0.013100436681222707 7:0.03136882129277566 8:0.036689365493540384 9:0.039542689322425 10:1.0 11:0.29333333333333333 12:0.6194888739389435 13:0.14083575804390605 14:0.9622504486493764 15:0.0 16:0.14814814814814814 17:0.0 18:0.1 19:0.5 20:0.25 #1030108207
1 1:0.21260251738000216 2:0.7372290897379811 3:1.0 4:0.0 5:0.6374484279874899 6:0.043668122270742356 7:0.03560982743492249 8:0.04289441863425189 9:0.04384308789595133 10:0.0 11:0.30666666666666664 12:0.6618798662428024 13:0.597515517278363 14:0.35277813055608476 15:0.0 16:0.4074074074074074 17:0.0 18:0.2 19:0.0 20:0.25 #1311337480
1 1:0.09930861409143828 2:0.35146301210455594 3:0.4234567901234568 4:0.0 5:0.2377766505152911 6:0.01455604075691412 7:0.0038754021643755483 8:0.005377712721949978 9:0.006083490664988462 10:0.5 11:0.30666666666666664 12:0.49721000969159973 13:0.14083575804390605 14:0.4095609893191587 15:0.0 16:0.14814814814814814 17:0.0 18:0.3 19:0.5 20:0.0 #28328836
-1 1:0.08885637408406033 2:0.1574029500505089 3:0.4234567901234568 4:0.0 5:0.25218938679183567 6:0.017467248908296942 7:0.004606610119918105 8:0.006236873926048495 9:0.006922592825676526 10:1.0 11:0.29333333333333333 12:0.5198104646775815 13:0.31491832864888675 14:0.4095609893191587 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #496116527
-1 1:0.318450122177849 2:0.05832702129801246 3:0.22222222222222224 4:0.0 5:0.03091379170685917 6:0.5342066957787481 7:0.5774349224919567 8:0.6951250556863744 9:0.7181665617788966 10:0.0 11:0.0 12:0.5691531955425225 13:0.7272727272727273 14:0.35565799981359997 15:0.0 16:0.4074074074074074 17:0.0 18:0.25 19:0.5 20:0.5 #285700749
-1 1:0.24603673155865916 2:0.26649719924472015 3:0.13840877914951988 4:0.0 5:0.17143440033976737 6:0.388646288209607 7:0.33811055864287803 8:0.4015464901673773 9:0.41629955947136565 10:0.0 11:0.0 12:0.732187309099917 13:0.42082731807843254 14:0.6454972243679028 15:0.0 16:0.48148148148148145 17:0.0 18:0.35 19:0.5 20:0.25 #239629414
-1 1:0.32680224524777574 2:0.20671146233506002 3:0.27681755829903976 4:0.0 5:0.2597534924191869 6:0.37409024745269287 7:0.43528809593448375 8:0.5084006873289633 9:0.5305747849800714 10:0.5 11:0.0 12:0.8430605891603355 13:0.31491832864888675 14:0.625 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1216907758
-1 1:0.2889372680901491 2:0.16326452345801584 3:0.6967078189300411 4:0.0 5:0.07862464451041325 6:0.02911208151382824 7:0.015647850248610706 8:0.023674664290714693 9:0.024648625970211873 10:1.0 11:0.76 12:0.9149515798062268 13:0.38569460791993504 14:0.7055562611121695 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100011802520
-1 1:0.2889372680901491 2:0.1830638721571237 3:0.6674896707818929 4:0.0 5:0.0916573523109592 6:0.02911208151382824 7:0.015647850248610706 8:0.023674664290714693 9:0.024648625970211873 10:0.0 11:0.26666666666666666 12:0.6077643451488325 13:0.38569460791993504 14:0.5930499957379071 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100011802520
-1 1:0.2948068571100973 2:0.1778719243073137 3:0.6401920438957476 4:0.0 5:0.09170747028900703 6:0.027656477438136828 7:0.015574729453056449 8:0.023626933112709223 9:0.024491294315082863 10:0.5 11:0.26666666666666666 12:0.6077643451488325 13:0.38569460791993504 14:0.5930499957379071 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100019910396
1 1:0.2889372680901491 2:0.17505465340140827 3:0.6128943758573389 4:0.0 5:0.09195884464117741 6:0.02911208151382824 7:0.015647850248610706 8:0.023674664290714693 9:0.024648625970211873 10:1.0 11:0.26666666666666666 12:0.6077643451488325 13:0.38569460791993504 14:0.5930499957379071 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100005524799
1 1:0.28482859480789846 2:0.5983648162790786 3:0.36474622770919063 4:0.0 5:0.3486696742703551 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.5466666666666666 12:0.8121171122248608 13:0.31491832864888675 14:0.36792565474029 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.6687997712521343 3:0.2795610425240055 4:0.0 5:0.3936155729469429 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.24 12:0.5154458998999173 13:0.31491832864888675 14:0.4448004272363531 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.19070205105572854 3:0.17119341563786009 4:0.0 5:0.10759229888451678 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.28 12:0.6156844027022815 13:0.31491832864888675 14:0.9128709291752769 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:0.3146897288718253 2:0.7508615289417417 3:0.0 4:0.0 5:0.6993061834826358 6:0.08879184861717612 7:0.10339280491371747 8:0.12553299815439445 9:0.12534088525277953 10:0.0 11:0.0 12:0.5198104646775815 13:0.0 14:0.327648791455327 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1291205457
1 1:0.28482859480789846 2:0.5917582444184807 3:0.22359396433470505 4:0.0 5:0.34859416028929835 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.5 11:0.41333333333333333 12:0.5941049751436587 13:0.31491832864888675 14:0.3312693299999689 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:0.22151228653536573 2:0.47649043177577216 3:0.22222222222222224 4:0.0 5:0.4044375680153247 6:0.28093158660844253 7:0.26455103831529686 8:0.3107458792082989 9:0.30674428361653033 10:1.0 11:0.0 12:0.5636174672075047 13:0.14083575804390605 14:0.15713484026367724 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.25 #1335322062
1 1:0.28482859480789846 2:0.21576591105315462 3:0.39204389574759946 4:0.0 5:0.11661353874119171 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.24 12:0.4598512304510921 13:0.31491832864888675 14:0.6666666666666667 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:0.32309103190029126 2:0.028348982242860102 3:0.030041153635116596 4:0.0 5:0.04660694121832994 6:0.49344978165938863 7:0.4054548113483475 8:0.5215744924584739 9:0.5574260541220893 10:0.5 11:0.0 12:0.7184103708674346 13:0.14083575804390605 14:0.5062902093698707 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.0 #282933112
-1 1:0.1390404624752154 2:0.0 3:0.11248285322359396 4:0.0 5:0.0 6:1.0 7:1.0 8:1.0 9:1.0 10:1.0 11:0.0 12:0.6949360562739314 13:0.19917183909278768 14:0.32291010762172023 15:0.0 16:0.3333333333333333 17:1.0 18:0.35 19:0.0 20:0.25 #100018918535
1 1:0.28482859480789846 2:0.3128981397287306 3:0.36474622770919063 4:0.0 5:0.1760921697133396 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.38666666666666666 12:0.7480176555677938 13:0.31491832864888675 14:0.5930499957379071 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.22884517209381655 3:0.36474622770919063 4:0.0 5:0.12527835489211922 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.37333333333333335 12:0.562040392773557 13:0.31491832864888675 14:0.3703703703703704 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.39042910178298645 3:0.47311385459533606 4:0.0 5:0.21995475311927426 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.26666666666666666 12:0.702852348643941 13:0.31491832864888675 14:0.6148873228105182 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.24258184370571623 3:0.16844993141289438 4:0.0 5:0.13903213553023577 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.9733333333333334 12:0.8304132670159937 13:0.31491832864888675 14:0.4899539464934427 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.22001231608797353 3:0.58559670781893 4:0.0 5:0.11380750318065802 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.96 12:0.8690371399004587 13:0.31491832864888675 14:0.5599473674210774 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.4316638744675562 3:0.25089163237311385 4:0.0 5:0.25105211881903366 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.32 12:0.6554688583750151 13:0.31491832864888675 14:0.5196746370519364 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.6320460984948476 3:0.2795610425240055 4:0.0 5:0.3713963361143428 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.76 12:0.6843228134557875 13:0.31491832864888675 14:0.5835841460432114 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.2739218794668377 3:0.17119341563786009 4:0.0 5:0.1579024320248276 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.18666666666666668 12:0.571915854195879 13:0.31491832864888675 14:0.3604920469572501 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
1 1:0.28482859480789846 2:0.1745026903080152 3:0.09012345679012346 4:0.0 5:0.10004962125370648 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.26666666666666666 12:0.5069822204733737 13:0.31491832864888675 14:0.29012942659282975 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:0.2738960461514723 2:0.40283470632041984 3:0.0013717421124828533 4:0.0 5:0.5413543166470929 6:0.07132459970887918 7:0.08196841181632056 8:0.0975147966651817 9:0.0948185441577512 10:0.0 11:0.0 12:0.6476570845828705 13:0.36363636363636365 14:0.35565799981359997 15:0.4564354645876385 16:0.07407407407407407 17:0.0 18:0.1 19:0.0 20:0.0 #1317406437
-1 1:0.18169837787791163 2:0.36512440725516526 3:0.13978050754458163 4:0.0 5:0.21627434334268272 6:0.1470160116448326 7:0.1202837086867505 8:0.14258893909501685 9:0.13939584644430458 10:0.5 11:0.0 12:0.5053233947780845 13:0.524863881081478 14:0.30524569766375337 15:0.0 16:0.2962962962962963 17:0.0 18:0.15 19:0.5 20:0.5 #95303181
-1 1:0.32206674216857173 2:0.30783734225985177 3:0.13840877914951988 4:0.0 5:0.20391169550576704 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:1.0 11:0.04 12:0.7849585213169328 13:0.4723774929733302 14:0.3647400912770071 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.28482859480789846 2:0.33337154995430224 3:0.47311385459533606 4:0.0 5:0.18546088431683694 6:0.05240174672489083 7:0.0441649605147704 8:0.05827976834468274 9:0.058999370673379486 10:0.0 11:0.7866666666666666 12:0.785579185353949 13:0.31491832864888675 14:0.5555555555555556 15:0.790569415042095 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #10508174
-1 1:0.2869717481122429 2:0.5090536569941039 3:0.4152263374485597 4:0.0 5:0.34186134440086546 6:0.07423580786026202 7:0.10112606025153553 8:0.10901801056450074 9:0.10882106146423327 10:0.0 11:0.013333333333333334 12:0.6145020547265766 13:0.6298366572977735 14:0.2969569354582493 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #1299528877
-1 1:0.08466747892182105 2:0.2966190536930798 3:0.13840877914951988 4:0.0 5:0.22071890662591673 6:0.6317321688500728 7:0.49312664521789995 8:0.524008782536753 9:0.5024124187119782 10:0.5 11:0.0 12:0.5691531955425225 13:0.0 14:0.28452639985087996 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #1215709377
-1 1:0.22151228653536573 2:0.2669171761949507 3:0.13840877914951988 4:0.0 5:0.2260354640829413 6:0.28093158660844253 7:0.26455103831529686 8:0.3107458792082989 9:0.30674428361653033 10:1.0 11:0.0 12:0.5214818852760063 13:0.14083575804390605 14:0.30240614108434294 15:0.0 16:0.14814814814814814 17:0.0 18:0.15 19:0.0 20:0.25 #1335322062
-1 1:0.2889372680901491 2:0.5436992159567284 3:0.11248285322359396 4:0.0 5:0.3296750329435169 6:0.02911208151382824 7:0.015647850248610706 8:0.023674664290714693 9:0.024648625970211873 10:0.0 11:0.013333333333333334 12:0.0 13:0.38569460791993504 14:0.0 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100011802520
-1 1:0.2948068571100973 2:0.5274917290285496 3:0.004115226337448559 4:0.0 5:0.329817188108058 6:0.027656477438136828 7:0.015574729453056449 8:0.023626933112709223 9:0.024491294315082863 10:0.5 11:0.013333333333333334 12:0.0 13:0.38569460791993504 14:0.0 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100019910396
1 1:0.2889372680901491 2:0.5228280471984016 3:0.004115226337448559 4:0.0 5:0.33053005836795857 6:0.02911208151382824 7:0.015647850248610706 8:0.023674664290714693 9:0.024648625970211873 10:1.0 11:0.013333333333333334 12:0.0 13:0.38569460791993504 14:0.0 15:0.0 16:0.18518518518518517 17:1.0 18:0.15 19:0.0 20:0.25 #100005524799
-1 1:0.28373722907717114 2:0.18713674080799783 3:0.4444444444444445 4:0.0 5:0.18897202167931076 6:0.19359534206695778 7:0.2201667154138637 8:0.2579074651562401 9:0.25692259282567653 10:0.0 11:0.06666666666666667 12:0.574533572549211 13:1.0 14:0.6941056083938048 15:0.22821773229381925 16:0.48148148148148145 17:0.0 18:0.25 19:0.0 20:1.0 #117320346
-1 1:0.32206674216857173 2:0.1644098970225403 3:0.47311385459533606 4:0.0 5:0.09682105774147658 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.5 11:0.8 12:0.8707092324431446 13:0.4723774929733302 14:0.5737753105492469 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.412737470308771 2:0.14206486799803844 3:0.47311385459533606 4:0.0 5:0.07174582350106774 6:0.38719068413391555 7:0.5458467388125183 8:0.6615223063705212 9:0.6753723515838054 10:1.0 11:0.92 12:0.8707092324431446 13:0.2816715160878121 14:0.5737753105492469 15:0.0 16:0.14814814814814814 17:1.0 18:0.1 19:0.0 20:0.25 #100015421034
-1 1:0.32206674216857173 2:0.12254495318653692 3:0.6101508916323731 4:0.0 5:0.06447032751115031 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.22666666666666666 12:0.6503278467778899 13:0.4723774929733302 14:0.8838834764831844 15:0.0 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
1 1:0.2781953893523454 2:0.10169628571905617 3:0.6115225925925927 4:0.0 5:0.06259365466321812 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:0.5 11:0.48 12:0.8237486059186606 13:0.5951397006436155 14:0.7071067811865476 15:0.0 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
1 1:0.3247150243883414 2:0.059175172097281736 3:0.47311385459533606 4:0.0 5:0.06434178238031055 6:0.3231441048034934 7:0.36136297162913134 8:0.43696302424743844 9:0.447293895531781 10:1.0 11:0.29333333333333333 12:0.845426200811257 13:0.31491832864888675 14:0.7071067811865476 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 #250416827
-1 1:0.32206674216857173 2:0.39483664177602373 3:0.24951989026063098 4:0.0 5:0.2601494514830448 6:0.27074235807860264 7:0.30476747587013747 8:0.3651753325272068 9:0.3751835535976505 10:0.0 11:0.7066666666666667 12:0.8119405458324653 13:0.4723774929733302 14:0.33440514746047 15:0.3952847075210475 16:0.1111111111111111 17:0.0 18:0.1 19:0.0 20:0.25 #92615066
-1 1:0.12341138390514196 2:0.3395321076566906 3:0.24951989026063098 4:0.0 5:0.3502074290994243 6:0.3609898107714702 7:0.3058642878034513 8:0.34154839941449755 9:0.3207468009230124 10:0.5 11:0.0 12:0.6948196678198663 13:0.0 14:0.30524569766375337 15:0.0 16:0.2962962962962963 17:0.0 18:0.3 19:0.0 20:0.25 #1323939815
1 1:0.2781953893523454 2:0.3335728400732705 3:0.38792866941015086 4:0.0 5:0.2525500488768526 6:0.3522561863173217 7:0.3566101199181047 8:0.4229777890918348 9:0.4330816026851269 10:1.0 11:0.72 12:0.8426965396615977 13:0.5951397006436155 14:0.33935956765640335 15:0.29880715233359845 16:0.25925925925925924 17:0.0 18:0.25 19:0.0 20:0.0 #214504891
